Time mass_flow_rate velocity
0.00033323029366306024 2.2529183219904616 57417.90011596938
0.0003356105100463678 2.2530178105451975 57420.43568232469
0.0003379907264296754 2.25341576476414 57430.577947745915
0.000340370942812983 2.2540126960925546 57445.791345877784
0.00034275115919629056 2.254908093085176 57468.611443075555
0.0003451313755795981 2.256101955742005 57499.038239339265
0.00034751159196290567 2.2574947955083045 57534.536168313585
0.0003498918083462133 2.2590866123840763 57575.10522999852
0.00035227202472952083 2.2608774063693193 57620.74542439409
0.00035465224111282844 2.262867177464034 57671.45675150027
0.000357032457496136 2.2650559256682197 57727.23921131706
0.00035941267387944355 2.2674436509818774 57788.09280384448
0.0003617928902627511 2.26993086485027 57851.4819627272
0.0003641731066460587 2.272617055828135 57919.942254320544
0.0003665533230293663 2.275402735360735 57990.93811226919
0.00036893353941267387 2.278287903448071 58064.469536573146
0.0003713137557959814 2.281372048644878 58143.07209358772
0.000373693972179289 2.2844561938416854 58221.674650602276
0.0003760741885625966 2.287739316147965 58305.34834032749
0.00037845440494590414 2.2910224384542435 58389.02203005267
0.00038083462132921175 2.2944050493152583 58475.23128613318
0.0003832148377125193 2.297887148731008 58563.976108568975
0.0003855950540958269 2.301369248146759 58652.7209310048
0.0003879752704791344 2.304851347562509 58741.46575344061
0.000390355486862442 2.3084329355329953 58832.74614223172
0.00039273570324574957 2.312114012058217 58926.562097378155
0.0003951159196290572 2.315695600028703 59017.84248616928
0.0003974961360123648 2.319376676553925 59111.6584413157
0.0003998763523956723 2.3230577530791465 59205.47439646214
0.0004022565687789799 2.326838318159104 59301.82591796387
0.00040463678516228745 2.3305193946843255 59395.64187311029
0.00040701700154559506 2.3342999597642833 59491.99339461203
0.00040939721792890266 2.3379810362895053 59585.80934975847
0.00041177743431221016 2.3417616013694627 59682.1608712602
0.00041415765069551777 2.34554216644942 59778.512392761935
0.0004165378670788253 2.349322731529378 59874.863914263675
0.00041891808346213293 2.3531032966093353 59971.21543576541
0.00042129829984544054 2.3568838616892926 60067.56695726715
0.00042367851622874804 2.36066442676925 60163.91847876888
0.00042605873261205565 2.364345503294472 60257.73443391531
0.00042843894899536315 2.3681260683744294 60354.085955417046
0.00043081916537867076 2.371807144899651 60447.90191056347
0.0004331993817619783 2.375488221424873 60541.71786570991
0.0004355795981452859 2.3791692979500945 60635.53382085633
0.0004379598145285935 2.3827508859205806 60726.814209647455
0.000440340030911901 2.386232985336331 60815.55903208326
0.00044272024729520863 2.389715084752081 60904.30385451907
0.0004451004636785162 2.393097695613096 60990.51311059958
0.0004474806800618238 2.396380817919375 61074.18680032477
0.0004498608964451314 2.3995644516709183 61155.32492369466
0.0004522411128284389 2.4025491083129897 61231.39191435391
0.0004546213292117465 2.405434276400326 61304.92333865788
0.00045700154559505406 2.408219955932926 61375.91919660653
0.00045938176197836167 2.410806658356055 61441.843921844564
0.0004617619783616693 2.4130948951149764 61500.16194801666
0.0004641421947449768 2.4152836433191625 61555.944407833456
0.0004665224111282844 2.4172734144138768 61606.655734939624
0.0004689026275115919 2.418964719844384 61649.76036297988
0.0004712828438948995 2.42045704816542 61687.79385830951
0.00047366306027820705 2.421650910822249 61718.220654573226
0.00047604327666151466 2.42254630781487 61741.040751771005
0.00047842349304482226 2.4231432391432843 61756.25414990286
0.00048080370942812976 2.423441704807492 61763.86084896878
0.00048318392581143737 2.423441704807492 61763.86084896878
0.0004855641421947449 2.4231432391432843 61756.25414990286
0.00048794435857805253 2.4224468192601343 61738.50518541569
0.0004903245749613601 2.421451933712777 61713.1495218626
0.0004927047913446677 2.420059093946477 61677.65159288827
0.0004950850077279753 2.41836778851597 61634.54696484803
0.0004974652241112828 2.416378017421255 61583.835637741846
0.0004998454404945904 2.413990292107598 61522.98204521444
0.000502225656877898 2.411304101129734 61454.52175362111
0.0005046058732612055 2.408319444487662 61378.45476296184
0.0005069860896445131 2.405036322181383 61294.78107323664
0.0005093663060278206 2.401454734210897 61203.500684445535
0.0005117465224111282 2.3975746805762035 61104.61359658847
0.0005141267387944358 2.393396161277303 60998.1198096655
0.0005165069551777433 2.389018664868931 60886.55489003191
0.000518887171561051 2.3844421913510883 60769.91883768771
0.0005212673879443586 2.3796667407237733 60648.21165263288
0.0005236476043276662 2.374692312986987 60521.433334867426
0.0005260278207109737 2.3696183966954654 60392.11945074669
0.0005284080370942813 2.3644449918492074 60260.270000270626
0.0005307882534775889 2.35927158700295 60128.420549794566
0.0005331684698608964 2.3539986936019566 59994.035532963186
0.000535548686244204 2.348725800200963 59859.65051613182
0.0005379289026275115 2.3435523953547057 59727.80106565576
0.0005403091190108191 2.338378990508448 59595.95161517969
0.0005426893353941267 2.333404562771662 59469.17329741426
0.0005450695517774343 2.3285296235896116 59344.93054600413
0.0005474497681607419 2.3238536615170324 59225.7589273046
0.0005498299845440494 2.319376676553925 59111.6584413157
0.000552210200927357 2.3151981572550246 59005.16465439274
0.0005545904173106646 2.311318103620331 58906.27756653569
0.0005569706336939721 2.307736515649845 58814.99717774455
0.0005593508500772797 2.3044533933435662 58731.32348801937
0.0005617310664605872 2.3015682252562306 58657.79206371543
