Z T N2 S-CH2 T-CH2 O H2 H OH H2O O2 HO2 CH CO HCO CH2O CH3 CO2 CH4 C2H3 C2H4 C2H5 C2H HCCO C2H2 C3H3 A-C3H5 N-C3H7 C2H6 P-C3H4 A-C3H4 A1 A1- C5H5 C3H6 C4H8 C5H6 A2 C5H10 C5H11 A1C2H2 A1CH2 A1CHO A1CH3 C7H15 N-C7H16 A1C2H* A2- A1C2H
0.223 1374.5705843970409 0.595959221319006 2.275046267928167e-13 1.2824807634266603e-11 1.627934469346568e-18 0.02332406810748797 7.935708039380237e-08 3.2298763704498646e-13 2.3919632467581025e-06 1.7958948618732243e-23 1.2580175500096821e-26 4.291592710382562e-16 0.31694704254747114 1.5765756897881915e-09 3.935315598235641e-08 2.9624792616680537e-06 2.7671679564165176e-06 0.02294396035331542 3.967177720719754e-08 0.0015707999869962574 1.7665190896614432e-08 2.726818720741885e-11 1.648282279214751e-11 0.0051790762789526955 2.1518751935646264e-06 1.3782856504610963e-07 1.7879520154581353e-11 1.0485258166083643e-05 5.084587528845318e-05 1.810619409228061e-05 0.01258719239391395 2.380716078916817e-07 2.652136975207978e-07 1.0748617342522718e-05 9.245291802759157e-09 5.132595922366742e-06 0.020855872179178656 6.991277596212954e-12 8.442736257429619e-18 3.2112288579940425e-10 9.955253328099183e-07 2.112179455158531e-09 0.00010115756162478744 2.015423866430784e-23 4.0693987569381416e-21 1.1402457005048216e-09 3.943766748155511e-08 0.0004241506440943472
0.224 1373.6445494358795 0.5951922210513255 2.2287645699655843e-13 1.2591115718525105e-11 1.5853911091777528e-18 0.023344239734742117 7.834087388904811e-08 3.1877950984450714e-13 2.4022142111979453e-06 1.7553623128176114e-23 1.2296581190182327e-26 4.1594690658225367e-16 0.316539091977259 1.5615004107659322e-09 3.9356105995813036e-08 2.95312696057456e-06 2.778171784842603e-06 0.0231915203427807 3.933102528375042e-08 0.0015814360098710348 1.7728048314549825e-08 2.6569117807646777e-11 1.624987920950653e-11 0.005151439829349206 2.1353027521077146e-06 1.3836194159020785e-07 1.8048376824226416e-11 1.0656856700878004e-05 5.0958184959445914e-05 1.8139650443599843e-05 0.012842899394102644 2.390792868173807e-07 2.6664410452948884e-07 1.089424336185355e-05 9.426879851471294e-09 5.2022624007061825e-06 0.021515303861164715 7.1713499866387375e-12 8.625423841585122e-18 3.2403708432451794e-10 1.0121401673771142e-06 2.1527181437011067e-09 0.00010391579838553749 2.085631512644045e-23 4.261595801664545e-21 1.1368563474948194e-09 3.9991632207339564e-08 0.0004299263310947019
0.225 1372.7238517337134 0.5944252207664673 2.183473555724708e-13 1.2361842074062757e-11 1.544241721990668e-18 0.023364439645324565 7.734223794742835e-08 3.1466586123444193e-13 2.412633572796422e-06 1.7161441525592403e-23 1.2022209257222658e-26 4.03168479449019e-16 0.3161311409459481 1.5466278889953875e-09 3.9358969709541086e-08 2.9436519911298517e-06 2.789335872358628e-06 0.023439166949258204 3.898930380568031e-08 0.0015918810564955147 1.7788490036910752e-08 2.5887233202447336e-11 1.6020002046476e-11 0.005123351212001689 2.11848446975481e-06 1.3886656473243246e-07 1.8214434120240465e-11 1.0829079268153567e-05 5.105963644182323e-05 1.816924627143196e-05 0.013097142340563679 2.3998543123898417e-07 2.67982109669233e-07 1.1038952266059021e-05 9.608620902561004e-09 5.270731651293526e-06 0.022176927651137705 7.352761549079571e-12 8.808293385311857e-18 3.2678117257472443e-10 1.0284541294595356e-06 2.1929182686789457e-09 0.00010668465266024885 2.1569498517652185e-23 4.45988789742809e-21 1.1328496324428274e-09 4.052225552872183e-08 0.00043550885067845935
0.226 1371.8084042378327 0.5936582204816054 2.1391555148226872e-13 1.2136927499818282e-11 1.5044263482878498e-18 0.023384658157761785 7.636074029777289e-08 3.106428307631152e-13 2.4232131083221385e-06 1.6781767668877293e-23 1.1756610036790058e-26 3.9080955695138675e-16 0.31572318947240996 1.53195375810734e-09 3.936173204316585e-08 2.9340648777009036e-06 2.800651719544738e-06 0.023686938626444543 3.864695135885624e-08 0.0016021427047662714 1.78466184247033e-08 2.522228151246787e-11 1.579319967134774e-11 0.0050948564512849565 2.101451129275075e-06 1.3934367851466945e-07 1.8377792096366836e-11 1.1001952833312739e-05 5.11507475861448e-05 1.819516960625706e-05 0.013349957731124495 2.4079451955022774e-07 2.6923150765300417e-07 1.1182787139423451e-05 9.79054218340577e-09 5.3380380965367085e-06 0.022840619142621716 7.535530751725934e-12 8.991363969647106e-18 3.2936078136307407e-10 1.0444731496781708e-06 2.2327868096390504e-09 0.00010946413622367475 2.229388235471448e-23 4.664418276431974e-21 1.1282672738107906e-09 4.1030050078689976e-08 0.00044090283821122527
0.227 1370.898124205365 0.5928912201967415 2.0957925464219737e-13 1.1916310491796561e-11 1.4658885594309512e-18 0.02340488628942712 7.539596598186901e-08 3.067068105961442e-13 2.43394517135761e-06 1.641400959319513e-23 1.1499365331525456e-26 3.788561260467792e-16 0.315315237578622 1.5174738314914334e-09 3.9364379062106976e-08 2.924375397630419e-06 2.812111411984608e-06 0.0239348709176065 3.8304278411903195e-08 0.0016122280593133943 1.790252956629321e-08 2.4573993367303945e-11 1.5569474957723802e-11 0.005065998246163235 2.084231221431263e-06 1.397944562349679e-07 1.8538544892878888e-11 1.117550260191439e-05 5.1232006347996496e-05 1.8217597570292963e-05 0.013601380746751142 2.4151083362531456e-07 2.7039591530026184e-07 1.1325788315373581e-05 9.972669204511256e-09 5.404214625942943e-06 0.023506261382466143 7.71967528441531e-12 9.174653432811937e-18 3.3178139655612544e-10 1.060203046014846e-06 2.2723304978705595e-09 0.00011225426299829313 2.3029560156709373e-23 4.8753325917163835e-21 1.123148892195721e-09 4.151553269172832e-08 0.0004461128640715687
0.228 1369.9929328765556 0.5921242199118861 2.053366633356377e-13 1.1699927680594924e-11 1.4285751763516992e-18 0.023425115700032112 7.44475162516628e-08 3.02854423180947e-13 2.4448226375125233e-06 1.6057615471746057e-23 1.12500855176918e-26 3.6729459180320405e-16 0.31490728528506645 1.5031840895838616e-09 3.936689786915601e-08 2.914592645675281e-06 2.8237075640533276e-06 0.024182996699750842 3.796156972138768e-08 0.0016221437897993816 1.795631378195714e-08 2.3942085065011974e-11 1.5348825899872063e-11 0.005036816243039799 2.066851126448137e-06 1.402200057045292e-07 1.8696781188167928e-11 1.1349752156011297e-05 5.130387299874409e-05 1.8236697184380454e-05 0.013851445293591122 2.4213846832352087e-07 2.7147878187442723e-07 1.1467993586311737e-05 1.0155025875250245e-08 5.469292686157908e-06 0.02417374431928001 7.905212095429895e-12 9.358178441291876e-18 3.3404835884449453e-10 1.075649521872076e-06 2.3115558237352753e-09 0.00011505504849980227 2.3776625349396575e-23 5.092778918000335e-21 1.1175320963463023e-09 4.197922249979367e-08 0.00045114342872375944
0.229 1369.092755192619 0.591357219627024 2.011859706562685e-13 1.1487714216353925e-11 1.3924360173961166e-18 0.02344533863941528 7.351500756242471e-08 2.9908250143334593e-13 2.4558388563652162e-06 1.571207003870527e-23 1.1008406985577875e-26 3.561117740720854e-16 0.31449933261090335 1.4890806688086768e-09 3.936927651984189e-08 2.9047250921904345e-06 2.83543326982976e-06 0.02443134640510154 3.7619086507825854e-08 0.0016318961657085839 1.8008056085224937e-08 2.3326261339677778e-11 1.513124616563395e-11 0.005007347282123213 2.0493352792423325e-06 1.406213740711009e-07 1.885258461894084e-11 1.152472358059406e-05 5.136678214600584e-05 1.8252626105439423e-05 0.014100184048845778 2.426813405787495e-07 2.724833987734208e-07 1.1609438398050238e-05 1.0337634615472996e-08 5.533302366538371e-06 0.02484296430793964 8.092157431815639e-12 9.54195456505618e-18 3.3616686435730784e-10 1.0908181654193011e-06 2.3504690455134126e-09 0.00011786650940728782 2.4535171211728395e-23 5.316907760082092e-21 1.1114525682848782e-09 4.24216392825678e-08 0.00045599895889810333
0.23 1368.1975195370944 0.5905902193421658 1.9712537004446157e-13 1.1279604104619487e-11 1.3574236710365084e-18 0.023465547900456126 7.259807065044655e-08 2.9538807100464203e-13 2.4669876086641194e-06 1.5376891400953193e-23 1.077398985891978e-26 3.4529490257899933e-16 0.3140913795740372 1.475159851477399e-09 3.9371503946105885e-08 2.894780635312031e-06 2.8472820594127414e-06 0.024679948220431708 3.727706841860467e-08 0.0016414910877810298 1.8057836599268223e-08 2.2726217780334136e-11 1.491672558811996e-11 0.0049776256201377635 2.0317063196410584e-06 1.4099955220458413e-07 1.9006034161584594e-11 1.1700437577881923e-05 5.142114457249434e-05 1.826553329763832e-05 0.014347628506749395 2.431431980058054e-07 2.7341290853628035e-07 1.1750156026551426e-05 1.0520516457873075e-08 5.59627247872683e-06 0.025513823657450866 8.280526877056504e-12 9.72599634742296e-18 3.3814196580105437e-10 1.1057144495816654e-06 2.389076198216989e-09 0.00012068866319821705 2.5305290829878003e-23 5.547872062101641e-21 1.1049441465865513e-09 4.2843302024157445e-08 0.0004606838045856363
0.231 1367.3071574984092 0.5898232190573037 1.931530600389837e-13 1.1075530499508177e-11 1.3234932905167344e-18 0.023485736776518842 7.16963496866666e-08 2.917683343749168e-13 2.4782630681298242e-06 1.5051628189420755e-23 1.054651595798688e-26 3.3483161074430887e-16 0.3136834261912772 1.4614180565487646e-09 3.937356988734359e-08 2.8847666478557173e-06 2.85924785996353e-06 0.02492882826682338 3.693573530194987e-08 0.0016509341164652708 1.8105730933411422e-08 2.214164294480512e-11 1.47052506036954e-11 0.004947683132023483 2.0139852291731676e-06 1.4135547869110416e-07 1.9157204478827185e-11 1.18769135708233e-05 5.146734891229916e-05 1.8275559644239215e-05 0.014593809024191258 2.435276270459382e-07 2.742703132203007e-07 1.1890177738830169e-05 1.070369114198292e-08 5.6582306306721645e-06 0.02618623021771899 8.470335386270547e-12 9.910317369960084e-18 3.399785740266699e-10 1.1203437325482327e-06 2.427383102296511e-09 0.00012352152783882882 2.6087077057686966e-23 5.785827217526085e-21 1.0980389075320274e-09 4.324472765235256e-08 0.00046520223672687975
0.232 1366.4216036516877 0.589056218772445 1.892672483489668e-13 1.0875425959685577e-11 1.2906024078950145e-18 0.02350589902292635 7.080950149873929e-08 2.882206565534019e-13 2.489659767289125e-06 1.4735857007894842e-23 1.0325686976034267e-26 3.2470992849505506e-16 0.31327547247839815 1.4478518311621333e-09 3.9375464827979526e-08 2.8746900195535086e-06 2.871324960884677e-06 0.02517801076210297 3.6595288813048725e-08 0.001660230497718813 1.8151810524212103e-08 2.1572220206289986e-11 1.4496804642732026e-11 0.004917549493942872 1.9961914558296523e-06 1.416900434764758e-07 1.9306166235346664e-11 1.2054169796991146e-05 5.150576318149892e-05 1.8282838506284296e-05 0.014838754865637092 2.438380606746266e-07 2.7505848219921916e-07 1.2029532939662402e-05 1.088717720058089e-08 5.7192032955141e-06 0.026860097001285665 8.661597319095466e-12 1.0094930312804044e-17 3.41681459944742e-10 1.1347112586991095e-06 2.465395372179912e-09 0.00012636512152192303 2.688062248260296e-23 6.0309310797386226e-21 1.0907672439298677e-09 4.3626429939536864e-08 0.0004695584454939349
0.233 1365.540795357987 0.588289218487585 1.8546615533579649e-13 1.067922267187427e-11 1.2587107652842248e-18 0.02352602882201351 6.993719485482069e-08 2.8474255219663417e-13 2.501172566852243e-06 1.4429180143064275e-23 1.0111222843090415e-26 3.1491827428557464e-16 0.31286751845025407 1.4344578428675983e-09 3.937717994084952e-08 2.864557195166341e-06 2.8835079826350163e-06 0.025427518167893026 3.6255913870699126e-08 0.0016693851864425576 1.8196142944973205e-08 2.1017629365423266e-11 1.4291368478732259e-11 0.0048872523496134935 1.9783430280223083e-06 1.4200409119500251e-07 1.9452986385541888e-11 1.2232223393916107e-05 5.1536736177932534e-05 1.8287496233540573e-05 0.015082494247078984 2.440777856945342e-07 2.757801594282542e-07 1.2168249305544258e-05 1.1070992039214118e-08 5.779215875715963e-06 0.027535341836543395 8.854326470414722e-12 1.0279847010740105e-17 3.4325525672084987e-10 1.148822159867111e-06 2.5031184246025995e-09 0.00012921946244515614 2.768601939632802e-23 6.2833439731282274e-21 1.0831579414631162e-09 4.398891854688237e-08 0.00047375653907788756
0.234 1364.6646725793876 0.5875222182027242 1.8174801698226702e-13 1.0486852645974078e-11 1.2277801613778956e-18 0.023546120751369328 6.907910980315659e-08 2.8133167398034453e-13 2.512796628210684e-06 1.4131223504570812e-23 9.902860254645953e-27 3.0544544650920046e-16 0.31245956412083487 1.4212328724853436e-09 3.937870703575923e-08 2.8543742089423582e-06 2.8957918487427496e-06 0.02567737132298592 3.5917779980632896e-08 0.0016784028678016127 1.823879218709725e-08 2.0477548056315202e-11 1.4088920540690698e-11 0.0048568174617463385 1.9604566588293573e-06 1.4229842421550593e-07 1.9597728436299182e-11 1.241109047676577e-05 5.156059876331931e-05 1.8289652632507522e-05 0.015325054378832859 2.442499496361133e-07 2.764379702183634e-07 1.230635290718845e-05 1.1255152009463346e-08 5.838292762807223e-06 0.028211887049348787 9.04853609907641e-12 1.046507850537077e-17 3.4470446219435e-10 1.1626814568652513e-06 2.5405574866981373e-09 0.0001320845686241252 2.8503359769510506e-23 6.543228704589821e-21 1.0752382524660688e-09 4.433269819564431e-08 0.00047780054290835235
0.23500000000000001 1363.7931777084589 0.586755217917866 1.7811108741530649e-13 1.0298247885305624e-11 1.197774311593618e-18 0.023566169754930623 6.823493706216257e-08 2.7798580208260456e-13 2.524527388691224e-06 1.3841634768070592e-23 9.700351345842989e-27 2.9628061445237606e-16 0.31205160950334937 1.408173807532886e-09 3.938003851266662e-08 2.8441467158276733e-06 2.908171760643252e-06 0.025927589564526524 3.55810424396245e-08 0.001687287976653856 1.8279818916255974e-08 1.995165297134956e-11 1.3889437192915368e-11 0.004826268850144243 1.9425478414880784e-06 1.4257380543272372e-07 1.9740452687269158e-11 1.2590786209178727e-05 5.1577665039333774e-05 1.8289421395733107e-05 0.015566461507036064 2.44357567287469e-07 2.770344275580649e-07 1.2443868321691476e-05 1.143967247652042e-08 5.896457393066055e-06 0.028889659170273873 9.244238954744918e-12 1.0650635093668382e-17 3.460334414722103e-10 1.176294061220997e-06 2.5777176038267395e-09 0.000134960457735297 2.9332735229932767e-23 6.810750575365536e-21 1.0670339670748398e-09 4.4658267951287725e-08 0.0004816943992402242
0.23600000000000002 1362.9262554108539 0.5859882176330035 1.7455364103990373e-13 1.0113340535038203e-11 1.1686587203768023e-18 0.02358617111662552 6.740437745631509e-08 2.7470283465411025e-13 2.536360539246988e-06 1.3560081697900253e-23 9.503462494364005e-27 2.87413308918649e-16 0.3116436546103004 1.3952776361674057e-09 3.938116731899577e-08 2.8338800197880686e-06 2.9206431750121884e-06 0.026178190838308326 3.524584343284676e-08 0.0016960447152818744 1.8319280706010402e-08 1.943962092642523e-11 1.3692892986002761e-11 0.004795628917838978 1.924630936990459e-06 1.4283096082912464e-07 1.988121645088517e-11 1.2771324867958313e-05 5.1588233428018046e-05 1.8286910496219443e-05 0.015806740953764276 2.4440352687465906e-07 2.775719380184167e-07 1.2580818735384172e-05 1.1624567881590847e-08 5.9537322994502715e-06 0.029568588665064684 9.44144730301614e-12 1.0836526373189238e-17 3.472464296580069e-10 1.1896647770711622e-06 2.6146036471293085e-09 0.00013784714698454254 3.017423704369691e-23 7.086077393155791e-21 1.0585694817296363e-09 4.496612060786025e-08 0.00048544196705428
0.23700000000000002 1362.0638524798446 0.5852212173481459 1.7107397433381771e-13 9.932063011440674e-12 1.1404005643870413e-18 0.02360612043629981 6.658714139362576e-08 2.7148077916724834e-13 2.5482920043107523e-06 1.3286250629005606e-23 9.311973237406746e-27 2.7883341262784523e-16 0.31123569945350427 1.3825414415942553e-09 3.93820869106591e-08 2.8235790995532743e-06 2.9332017833119626e-06 0.02642919179932999 3.491231303542897e-08 0.0017046770696002539 1.835723225119194e-08 1.894112978554593e-11 1.3499260882182798e-11 0.004764918566477255 1.9067192545393726e-06 1.4307058182934427e-07 2.0020074254100042e-11 1.2952719902253001e-05 5.159258766569617e-05 1.828222255026776e-05 0.016045917155707422 2.4439059591250343e-07 2.7805280727332837e-07 1.2717226038266218e-05 1.1809851799578132e-08 6.010139160062334e-06 0.030248609686146666 9.640172948925386e-12 1.1022761284213295e-17 3.4834753468175397e-10 1.2027983031770134e-06 2.651220320800156e-09 0.00014074465299774308 3.10279560990287e-23 7.369379484451702e-21 1.0498678650306641e-09 4.525674216153e-08 0.0004890470222238658
0.23800000000000002 1361.2059177017704 0.5844542170632824 1.676704073461487e-13 9.754348114262873e-12 1.1129685854449229e-18 0.02362601360769925 6.578294838096087e-08 2.6831774454910143e-13 2.5603179235690683e-06 1.3019845090410804e-23 9.125675290027376e-27 2.7053115047865045e-16 0.3108277440441868 1.3699623968995073e-09 3.938279121640379e-08 2.813248632057668e-06 2.945843493303002e-06 0.02668060790362199 3.458057012789226e-08 0.0017131888239914211 1.839372556309298e-08 1.8455859261344636e-11 1.3308512457857325e-11 0.004734157302028993 1.8888251255403145e-06 1.432933274669978e-07 2.0157078023601865e-11 1.3134983987775226e-05 5.159099771858824e-05 1.8275455151752913e-05 0.01628401370137015 2.4432142674487627e-07 2.784792452646198e-07 1.2853110910817699e-05 1.1995536992464135e-08 6.065698843403604e-06 0.030929659843197736 9.840427258957293e-12 1.120934814902578e-17 3.4934074020192124e-10 1.2156992350269174e-06 2.6875721690719757e-09 0.00014365299173033696 3.1893982892326975e-23 7.660829707036552e-21 1.0409509209690063e-09 4.5530611363319494e-08 0.0004925132579074915
0.23900000000000002 1360.352401731454 0.5836872167784243 1.643412849372405e-13 9.58012912425137e-12 1.0863329922508969e-18 0.023645846798295986 6.499152657381903e-08 2.652119340152122e-13 2.5724346354463793e-06 1.276058455474461e-23 8.944371653733566e-27 2.6249707974765746e-16 0.31041978839299766 1.357537760267619e-09 3.9383274605154574e-08 2.802893013819437e-06 2.9585644123031624e-06 0.026932453492229412 3.42507232340399e-08 0.0017215835749044832 1.842881014827724e-08 1.7983491606092316e-11 1.312061808580364e-11 0.004703363331767837 1.870959971731748e-06 1.4349982638154124e-07 2.0292277256072798e-11 1.3318129076548581e-05 5.1583720627430745e-05 1.8266701180486782e-05 0.016521053366794287 2.4419856179273326e-07 2.788533710391325e-07 1.2988492903909791e-05 1.21816354587598e-08 6.120431450664765e-06 0.03161167999107271 1.0042221181668989e-11 1.1396294708577873e-17 3.5022990855591626e-10 1.2283720669997994e-06 2.7236635829168923e-09 0.000146572178393149 3.277240751616805e-23 7.960603462612305e-21 1.0318392495712502e-09 4.578819934239646e-08 0.000495844285132734
0.24 1359.503256976742 0.5829202164935615 1.610849777924409e-13 9.409339887556255e-12 1.0604653700038032e-18 0.023665616430781165 6.421261235756151e-08 2.6216163853091544e-13 2.5846386621145414e-06 1.250820330026189e-23 8.767875805603001e-27 2.5472208028553303e-16 0.3100118325100794 1.3452648705501226e-09 3.9383531856050635e-08 2.79251638047039e-06 2.971360832006287e-06 0.02718474186814665 3.392287128889412e-08 0.0017298647433381872 1.8462533172621733e-08 1.7523712205962045e-11 1.2935547099223099e-11 0.004672553653368684 1.8531343679921159e-06 1.4369067866093855e-07 2.0425719174903287e-11 1.3502166442625052e-05 5.15710012876241e-05 1.825604908706382e-05 0.016757058149811686 2.4402443852711495e-07 2.791772172824513e-07 1.3123390512451253e-05 1.236815847936867e-08 6.174356355271136e-06 0.03229461403354798 1.0245565267032183e-11 1.1583608156712366e-17 3.510187837384388e-10 1.24082119456719e-06 2.7594988064656923e-09 0.00014950222739232787 3.3663319649048156e-23 8.268878709529454e-21 1.022552305007892e-09 4.602996929211787e-08 0.0004990436335415563
0.241 1358.658437491413 0.5821532162087057 1.5789988323813875e-13 9.241914888561207e-12 1.035338597147988e-18 0.023685319166058923 6.344594995738196e-08 2.5916523083581553e-13 2.596926695865779e-06 1.2262449373473033e-23 8.596010959387318e-27 2.4719734476033325e-16 0.30960387640506865 1.3331411431545185e-09 3.9383558130920114e-08 2.7821226246241607e-06 2.984229214692736e-06 0.027437485366891327 3.359710434343878e-08 0.001738035586314125 1.849493961201217e-08 1.7076210089807203e-11 1.2753267939551333e-11 0.0046417441368727325 1.835358100304813e-06 1.4386645754414756e-07 2.055744887460105e-11 1.3687106724147377e-05 5.155307317076429e-05 1.82435831563085e-05 0.01699204930284511 2.438013941831198e-07 2.7945273457198684e-07 1.3257821243338723e-05 1.2555116660158283e-08 6.22749223988668e-06 0.03297840874143393 1.0450469684571286e-11 1.1771295172140228e-17 3.517109943912841e-10 1.2530509165154244e-06 2.7950819431496707e-09 0.0001524431522813438 3.456680854657305e-23 8.585835975569913e-21 1.0131084512250429e-09 4.6256376211905966e-08 0.0005021147522707365
0.242 1357.8178988757227 0.5813862159238451 1.54784425884692e-13 9.077789312474166e-12 1.0109267685636944e-18 0.023704951887598406 6.269129107453424e-08 2.562211599744493e-13 2.6092955867066436e-06 1.2023083641904936e-23 8.428609391097815e-27 2.3991436898865053e-16 0.3091959200871878 1.3211640662250518e-09 3.9383348948952274e-08 2.7717154122481926e-06 2.9971661806872885e-06 0.0276906954213463 3.327350421214164e-08 0.0017460992074353312 1.8526072390966125e-08 1.664067836233829e-11 1.2573748289716363e-11 0.004610949600186576 1.8176402193124108e-06 1.440277109961207e-07 2.0687509454018764e-11 1.3872959962115862e-05 5.153015899275954e-05 1.8229383751236e-05 0.01722604736428418 2.4353167023014333e-07 2.796817953699975e-07 1.339180167822745e-05 1.2742519971523778e-08 6.279857131062693e-06 0.03366301358385184 1.0656944240403696e-11 1.195936194833817e-17 3.523100567897829e-10 1.2650654371727876e-06 2.8304169615721617e-09 0.00015539496572337326 3.548296303398227e-23 8.911658370773068e-21 1.0035250151649751e-09 4.6467866698810394e-08 0.0005050610109454758
0.243 1356.98159818403 0.580619215638983 1.5173705811824102e-13 8.91689909887563e-12 9.872051245948214e-19 0.023724511687019157 6.194839454669111e-08 2.5332794628285724e-13 2.6217423310460546e-06 1.1789878927779702e-23 8.26551182245659e-27 2.3286494238890393e-16 0.3087879635652208 1.3093311970914616e-09 3.938290016336623e-08 2.76129819768853e-06 3.010168496931751e-06 0.027944382621410503 3.2952145068664666e-08 0.0017540585666163198 1.8555972510322496e-08 1.6216814570486215e-11 1.2396955194356226e-11 0.004580183878717145 1.7999890898491593e-06 1.441749631666578e-07 2.0815942139417504e-11 1.4059735636156556e-05 5.150247133328229e-05 1.8213527539255016e-05 0.01745907218848653 2.4321741661289623e-07 2.798661977759143e-07 1.3525347531581209e-05 1.2930377785190076e-08 6.331468431708151e-06 0.03434838057152036 1.0864998393248492e-11 1.2147814221521233e-17 3.5281937781490745e-10 1.2768688686303924e-06 2.8655077011194794e-09 0.0001583576794627133 3.641187149980684e-23 9.24653160027261e-21 9.938183376491306e-10 4.6664878783332816e-08 0.0005078857007670262
0.244 1356.1494938388557 0.5798522153541231 1.4875626045997402e-13 8.75918098724183e-12 9.64149985371243e-19 0.023743995850787267 6.121702603035169e-08 2.5048417678624185e-13 2.634264061367379e-06 1.156261921445353e-23 8.106566856369138e-27 2.2604113858292134e-16 0.3083800068475697 1.2976401589616995e-09 3.938220793988149e-08 2.7508742374758113e-06 3.023233066562618e-06 0.02819855676895562 3.263309399448726e-08 0.0017619164890591804 1.8584679164998244e-08 1.5804321010629073e-11 1.2222855168304914e-11 0.004549459889671436 1.7824124367985959e-06 1.443087157431698e-07 2.094278639824417e-11 1.4247442697572845e-05 5.1470213210743135e-05 1.819608770213217e-05 0.017691142974428923 2.4286069577628264e-07 2.800076690549783e-07 1.3658473704413528e-05 1.3118698908478297e-08 6.382342951535228e-06 0.03503446411104637 1.1074641269477949e-11 1.233665729682785e-17 3.532422579005366e-10 1.2884652329453126e-06 2.9003578773162954e-09 0.00016133130430382453 3.735362189052014e-23 9.590643977129813e-21 9.840038219962538e-10 4.684784180452789e-08 0.0005105920356769751
0.245 1355.3215455509305 0.5790852150692652 1.4584054180985893e-13 8.604572555376748e-12 9.417386899449286e-19 0.023763401847931718 6.049695770358966e-08 2.4768850096829167e-13 2.646858036785694e-06 1.1341098918414996e-23 7.951630459252723e-27 2.1943530616852095e-16 0.3079720499422838 1.2860886378396627e-09 3.938126873684097e-08 2.740446603031133e-06 3.03635691938965e-06 0.028453226928520575 3.231641148477345e-08 0.001769675673545124 1.8612229852734113e-08 1.5402904983563776e-11 1.2051414294540264e-11 0.0045187896915036465 1.7649173875918047e-06 1.4442944920667838e-07 2.1068080044462258e-11 1.4436089599923139e-05 5.143357861661564e-05 1.8177134131130023e-05 0.017922278293068132 2.4246348648716873e-07 2.80107868959587e-07 1.3791194334094771e-05 1.3307491616246242e-08 6.432496935629674e-06 0.03572122086928707 1.1285881677289073e-11 1.2525896072856379e-17 3.535818939483894e-10 1.2998584643197447e-06 2.9349710869388444e-09 0.00016431585009707132 3.830830170608666e-23 9.944186435140185e-21 9.740959804547823e-10 4.7017176320115204e-08 0.0005131831535846245
0.246 1354.4977142447008 0.5783182147844007 1.4298843958913568e-13 8.453012251544205e-12 9.19949539807174e-19 0.023782727318679874 5.978796798743733e-08 2.449396268766363e-13 2.6595216344026448e-06 1.1125122220433312e-23 7.80056548562996e-27 2.130400596794776e-16 0.3075640928570822 1.2746743796485833e-09 3.938007928681696e-08 2.7300181923736343e-06 3.049537203187845e-06 0.028708401474142588 3.2002151915273134e-08 0.0017773387001017152 1.863866047462651e-08 1.5012279003237823e-11 1.1882598312627136e-11 0.0044881845389349966 1.7475105116280505e-06 1.445376239991466e-07 2.119185933614738e-11 1.462568432734968e-05 5.1392753012531465e-05 1.8156733608552338e-05 0.01815249611345082 2.4202768746450713e-07 2.8016839285775076e-07 1.3923522840560438e-05 1.3496763680680774e-08 6.481946091278991e-06 0.03640860964697589 1.1498728120045179e-11 1.2715535064664443e-17 3.538413822035104e-10 1.3110524112484535e-06 2.9693508128918366e-09 0.00016731132573009054 3.927599799627995e-23 1.0307352541606967e-20 9.641084785264317e-10 4.717329404760371e-08 0.0005156621176443056
0.247 1353.6779619889155 0.577551214499543 1.4019851979462817e-13 8.30443942102288e-12 8.987617464019713e-19 0.02380197006393028 5.9089841284480754e-08 2.422363175330601e-13 2.6722523413809946e-06 1.0914502450183686e-23 7.653241240918583e-27 2.0684827074682462e-16 0.307156135599355 1.263395187543585e-09 3.937863657957881e-08 2.7195917409232167e-06 3.0627711757213505e-06 0.02896408813265809 3.169036397373178e-08 0.0017849080371009564 1.8664005428183495e-08 1.4632160964632706e-11 1.171637269859752e-11 0.004457654933935046 1.730197856874692e-06 1.4463368160971346e-07 2.131415906601383e-11 1.4816234420850292e-05 5.134791379325878e-05 1.8134949976838848e-05 0.01838181382762811 2.415551208291636e-07 2.8019077468238274e-07 1.405547196922115e-05 1.3686522399123088e-08 6.530705613181957e-06 0.037096591260845455 1.1713188808859334e-11 1.290557842534613e-17 3.540237210854804e-10 1.3220508386306717e-06 3.0035004288613543e-09 0.00017031773912409837 4.0256797357702e-23 1.0680338510059717e-20 9.54054177261048e-10 4.731659783302709e-08 0.000518031917572234
